"workerid","A","B","percent","read_and_decide_time","quant","read_time_one","response","qq","percent_cat","resp","rt_too_quick"
2,"""chevel""","""podden""",1,2383,"Fewer than half",705,"true","Fewer than half","1-25",0,FALSE
2,"""zetten""","""unfobs""",85,497,"Many",665,"true","Many","76-100",1,FALSE
2,"""strant""","""potind""",96,639,"Most",672,"true","Most","76-100",1,FALSE
2,"""umpond""","""marire""",79,489,"More than half",584,"true","More than half","76-100",1,FALSE
2,"""cather""","""funder""",34,1048,"Many",641,"false","Many","26-40",0,FALSE
2,"""isbant""","""unairs""",67,487,"More than half",593,"true","More than half","61-75",1,FALSE
2,"""chadop""","""shaple""",2,593,"Few",591,"true","Few","1-25",0,FALSE
2,"""pirter""","""secent""",56,1394,"More than half",624,"true","More than half","51-60",1,FALSE
2,"""chulks""","""vulhor""",82,1128,"Most",632,"true","Most","76-100",1,FALSE
2,"""boddle""","""molill""",25,823,"Fewer than half",592,"true","Fewer than half","1-25",0,FALSE
2,"""ancits""","""smeath""",92,560,"Most",561,"true","Most","76-100",1,FALSE
2,"""middor""","""drooty""",75,488,"Most",551,"true","Most","61-75",1,FALSE
2,"""shurry""","""preser""",28,648,"More than half",600,"false","More than half","26-40",0,FALSE
2,"""puggle""","""entand""",56,522,"Many",832,"true","Many","51-60",1,FALSE
2,"""bameta""","""unzast""",73,592,"More than half",535,"true","More than half","61-75",1,FALSE
2,"""sporer""","""firtly""",6,552,"Fewer than half",600,"true","Fewer than half","1-25",0,FALSE
2,"""coamin""","""mucond""",71,551,"Most",536,"true","Most","61-75",1,FALSE
2,"""chadop""","""shaple""",54,609,"Fewer than half",537,"false","Fewer than half","51-60",1,FALSE
2,"""puctor""","""recure""",69,584,"More than half",623,"true","More than half","61-75",1,FALSE
2,"""middor""","""drooty""",44,1160,"Few",543,"false","Few","41-50",1,FALSE
2,"""werner""","""hurmer""",49,1208,"Few",569,"false","Few","41-50",1,FALSE
2,"""pengyl""","""sedest""",26,529,"More than half",464,"false","More than half","26-40",0,FALSE
2,"""schook""","""jabant""",61,649,"Fewer than half",559,"false","Fewer than half","61-75",1,FALSE
2,"""pengyl""","""sedest""",13,704,"Many",513,"false","Many","1-25",0,FALSE
2,"""puggle""","""entand""",41,607,"More than half",536,"false","More than half","41-50",0,FALSE
2,"""awplor""","""fasees""",40,681,"Most",520,"false","Most","26-40",0,FALSE
2,"""zetten""","""unfobs""",77,1232,"Fewer than half",684,"false","Fewer than half","76-100",1,FALSE
2,"""shurry""","""preser""",72,650,"Fewer than half",658,"false","Fewer than half","61-75",1,FALSE
2,"""pirter""","""secent""",87,575,"Few",600,"false","Few","76-100",1,FALSE
2,"""padnet""","""fanely""",78,489,"More than half",585,"true","More than half","76-100",1,FALSE
2,"""tiklet""","""hullaw""",13,560,"More than half",592,"false","More than half","1-25",0,FALSE
2,"""awplor""","""fasees""",11,1408,"Many",623,"false","Many","1-25",0,FALSE
2,"""tecker""","""biller""",34,616,"Most",512,"false","Most","26-40",0,FALSE
2,"""kustle""","""reshix""",94,519,"Most",543,"true","Most","76-100",1,FALSE
2,"""ingell""","""nalill""",12,1061,"Fewer than half",543,"true","Fewer than half","1-25",0,FALSE
2,"""coppar""","""hunene""",5,904,"Most",472,"false","Most","1-25",0,FALSE
2,"""pluset""","""stubad""",35,1058,"Fewer than half",449,"true","Fewer than half","26-40",0,FALSE
2,"""puggle""","""entand""",93,616,"Few",439,"false","Few","76-100",1,FALSE
2,"""werner""","""hurmer""",52,504,"Fewer than half",440,"false","Fewer than half","51-60",1,FALSE
2,"""pengyl""","""sedest""",5,568,"Few",472,"true","Few","1-25",0,FALSE
2,"""pengyl""","""sedest""",92,970,"Fewer than half",568,"false","Fewer than half","76-100",1,FALSE
2,"""padnet""","""fanely""",13,600,"Fewer than half",472,"true","Fewer than half","1-25",0,FALSE
2,"""devole""","""sholly""",95,608,"More than half",464,"true","More than half","76-100",1,FALSE
2,"""pliper""","""sesare""",43,881,"Fewer than half",623,"false","Fewer than half","41-50",1,FALSE
2,"""beckel""","""racual""",63,1415,"Most",520,"true","Most","61-75",1,FALSE
2,"""schook""","""jabant""",49,1321,"More than half",537,"false","More than half","41-50",0,FALSE
2,"""monter""","""melelt""",89,1496,"Fewer than half",448,"false","Fewer than half","76-100",1,FALSE
2,"""pirter""","""secent""",26,672,"Fewer than half",464,"true","Fewer than half","26-40",0,FALSE
2,"""umpond""","""marire""",90,633,"Few",590,"false","Few","76-100",1,FALSE
2,"""kustle""","""reshix""",46,1472,"More than half",592,"false","More than half","41-50",0,FALSE
2,"""zetten""","""unfobs""",29,673,"More than half",440,"false","More than half","26-40",0,FALSE
2,"""cather""","""funder""",11,503,"Few",473,"true","Few","1-25",0,FALSE
2,"""cather""","""funder""",65,463,"More than half",536,"true","More than half","61-75",1,FALSE
2,"""pirter""","""secent""",25,537,"Most",479,"false","Most","1-25",0,FALSE
2,"""raster""","""movell""",2,752,"Fewer than half",489,"true","Fewer than half","1-25",0,FALSE
2,"""umpond""","""marire""",30,1361,"Fewer than half",480,"true","Fewer than half","26-40",0,FALSE
2,"""shamer""","""bloifs""",16,560,"More than half",457,"false","More than half","1-25",0,FALSE
2,"""boddle""","""molill""",90,559,"More than half",488,"true","More than half","76-100",1,FALSE
2,"""ancits""","""smeath""",64,1232,"Fewer than half",488,"true","Fewer than half","61-75",0,FALSE
2,"""raster""","""movell""",4,544,"Many",512,"false","Many","1-25",0,FALSE
2,"""shamer""","""bloifs""",22,651,"Few",432,"true","Few","1-25",0,FALSE
2,"""fleeve""","""scalfs""",66,681,"Most",480,"true","Most","61-75",1,FALSE
2,"""pobbit""","""spippy""",59,871,"More than half",487,"true","More than half","51-60",1,FALSE
2,"""bameta""","""unzast""",53,1297,"Many",455,"true","Many","51-60",1,FALSE
2,"""kustle""","""reshix""",96,879,"Fewer than half",488,"false","Fewer than half","76-100",1,FALSE
2,"""coamin""","""mucond""",64,856,"Few",414,"false","Few","61-75",1,FALSE
2,"""menner""","""nandow""",96,1257,"More than half",343,"true","More than half","76-100",1,FALSE
2,"""zetten""","""unfobs""",77,1240,"Few",481,"false","Few","76-100",1,FALSE
2,"""chulks""","""vulhor""",4,782,"Few",399,"true","Few","1-25",0,FALSE
2,"""pobbit""","""spippy""",20,536,"Most",400,"false","Most","1-25",0,FALSE
2,"""hadder""","""ollidy""",87,568,"Fewer than half",432,"false","Fewer than half","76-100",1,FALSE
2,"""padnet""","""fanely""",63,599,"Many",409,"true","Many","61-75",1,FALSE
2,"""bemble""","""squank""",24,880,"Most",519,"false","Most","1-25",0,FALSE
2,"""bameta""","""unzast""",24,944,"Fewer than half",400,"true","Fewer than half","1-25",0,FALSE
2,"""middor""","""drooty""",73,792,"Fewer than half",472,"false","Fewer than half","61-75",1,FALSE
2,"""menner""","""nandow""",55,704,"Many",344,"true","Many","51-60",1,FALSE
2,"""russer""","""huttle""",39,752,"Most",422,"false","Most","26-40",0,FALSE
2,"""tecker""","""biller""",70,454,"More than half",376,"true","More than half","61-75",1,FALSE
2,"""fleeve""","""scalfs""",5,473,"Few",400,"true","Few","1-25",0,FALSE
2,"""chulks""","""vulhor""",2,736,"More than half",423,"false","More than half","1-25",0,FALSE
2,"""russer""","""huttle""",6,543,"Few",392,"true","Few","1-25",0,FALSE
2,"""cather""","""funder""",9,591,"Fewer than half",487,"true","Fewer than half","1-25",0,FALSE
2,"""mecket""","""plumry""",44,545,"Few",415,"false","Few","41-50",1,FALSE
2,"""mecket""","""plumry""",76,601,"Fewer than half",336,"false","Fewer than half","76-100",1,FALSE
2,"""cosutz""","""spover""",61,552,"Many",320,"true","Many","61-75",1,FALSE
2,"""devole""","""sholly""",93,560,"Few",408,"false","Few","76-100",1,FALSE
2,"""cosutz""","""spover""",17,1200,"More than half",344,"false","More than half","1-25",0,FALSE
2,"""umpond""","""marire""",67,568,"Many",375,"true","Many","61-75",1,FALSE
2,"""tiklet""","""hullaw""",85,567,"Fewer than half",401,"false","Fewer than half","76-100",1,FALSE
2,"""chevel""","""podden""",51,751,"More than half",368,"true","More than half","51-60",1,FALSE
2,"""coppar""","""hunene""",54,750,"Few",209,"false","Few","51-60",1,FALSE
2,"""pliper""","""sesare""",61,599,"Many",319,"true","Many","61-75",1,FALSE
2,"""mecket""","""plumry""",79,528,"Many",344,"true","Many","76-100",1,FALSE
2,"""cather""","""funder""",47,776,"Most",424,"false","Most","41-50",0,FALSE
2,"""werner""","""hurmer""",86,544,"Most",312,"true","Most","76-100",1,FALSE
2,"""pluset""","""stubad""",18,1112,"Most",344,"false","Most","1-25",0,FALSE
2,"""jallem""","""sildal""",28,793,"Few",306,"true","Few","26-40",0,FALSE
2,"""spunge""","""wenple""",32,521,"Many",240,"false","Many","26-40",0,FALSE
2,"""padnet""","""fanely""",49,808,"Most",295,"false","Most","41-50",0,FALSE
2,"""hadder""","""ollidy""",91,1744,"Few",360,"false","Few","76-100",1,FALSE
2,"""fleeve""","""scalfs""",20,712,"More than half",320,"false","More than half","1-25",0,FALSE
2,"""bemble""","""squank""",41,849,"Fewer than half",335,"true","Fewer than half","41-50",0,FALSE
2,"""isbant""","""unairs""",24,567,"Many",352,"false","Many","1-25",0,FALSE
2,"""menner""","""nandow""",22,705,"Few",329,"true","Few","1-25",0,FALSE
2,"""cosutz""","""spover""",66,504,"Few",361,"false","Few","61-75",1,FALSE
2,"""ingell""","""nalill""",28,839,"Most",321,"false","Most","26-40",0,FALSE
2,"""birler""","""enciad""",36,1721,"Most",441,"false","Most","26-40",0,FALSE
2,"""schook""","""jabant""",53,1303,"Most",343,"true","Most","51-60",1,FALSE
2,"""bameta""","""unzast""",44,1055,"Few",336,"false","Few","41-50",1,FALSE
2,"""coamin""","""mucond""",35,584,"More than half",367,"false","More than half","26-40",0,FALSE
2,"""ingell""","""nalill""",47,865,"Few",336,"false","Few","41-50",1,FALSE
2,"""pobbit""","""spippy""",11,567,"Few",384,"true","Few","1-25",0,FALSE
2,"""chevel""","""podden""",71,751,"Many",400,"true","Many","61-75",1,FALSE
2,"""tiklet""","""hullaw""",26,520,"Many",336,"false","Many","26-40",0,FALSE
2,"""dorder""","""coggon""",49,744,"Many",392,"false","Many","41-50",0,FALSE
2,"""ancits""","""smeath""",21,775,"More than half",408,"false","More than half","1-25",0,FALSE
2,"""devole""","""sholly""",17,496,"Fewer than half",352,"true","Fewer than half","1-25",0,FALSE
2,"""shamer""","""bloifs""",55,785,"Fewer than half",320,"false","Fewer than half","51-60",1,FALSE
2,"""tiklet""","""hullaw""",81,1240,"Most",449,"true","Most","76-100",1,FALSE
2,"""tecker""","""biller""",79,553,"Many",391,"true","Many","76-100",1,FALSE
2,"""ingell""","""nalill""",63,528,"More than half",383,"true","More than half","61-75",1,FALSE
2,"""bemble""","""squank""",70,487,"Many",465,"true","Many","61-75",1,FALSE
2,"""ancits""","""smeath""",15,633,"Many",441,"false","Many","1-25",0,FALSE
2,"""boddle""","""molill""",65,1288,"Few",392,"false","Few","61-75",1,FALSE
2,"""puggle""","""entand""",82,601,"Fewer than half",367,"false","Fewer than half","76-100",1,FALSE
2,"""jallem""","""sildal""",76,792,"More than half",512,"true","More than half","76-100",1,FALSE
2,"""coamin""","""mucond""",60,585,"Many",408,"true","Many","51-60",1,FALSE
2,"""umpond""","""marire""",1,553,"Most",399,"false","Most","1-25",0,FALSE
2,"""dorder""","""coggon""",40,880,"Fewer than half",407,"true","Fewer than half","26-40",0,FALSE
2,"""strant""","""potind""",71,530,"Fewer than half",425,"false","Fewer than half","61-75",1,FALSE
2,"""fleeve""","""scalfs""",67,583,"Fewer than half",368,"false","Fewer than half","61-75",1,FALSE
2,"""sporer""","""firtly""",4,809,"Many",408,"false","Many","1-25",0,FALSE
2,"""clidge""","""hensly""",90,528,"Few",351,"false","Few","76-100",1,FALSE
2,"""gukbar""","""soarse""",95,577,"Fewer than half",352,"false","Fewer than half","76-100",1,FALSE
2,"""middor""","""drooty""",13,585,"Many",400,"false","Many","1-25",0,FALSE
2,"""dorder""","""coggon""",93,503,"Few",472,"false","Few","76-100",1,FALSE
2,"""raster""","""movell""",97,536,"More than half",362,"true","More than half","76-100",1,FALSE
2,"""bameta""","""unzast""",2,520,"Most",406,"false","Most","1-25",0,FALSE
2,"""kustle""","""reshix""",83,656,"Many",384,"true","Many","76-100",1,FALSE
2,"""boddle""","""molill""",23,968,"Most",366,"false","Most","1-25",0,FALSE
2,"""shurry""","""preser""",81,696,"Few",313,"false","Few","76-100",1,FALSE
2,"""birler""","""enciad""",16,504,"Fewer than half",423,"true","Fewer than half","1-25",0,FALSE
2,"""isbant""","""unairs""",4,608,"Fewer than half",414,"true","Fewer than half","1-25",0,FALSE
2,"""coppar""","""hunene""",74,831,"Many",457,"true","Many","61-75",1,FALSE
2,"""hadder""","""ollidy""",25,599,"Many",433,"false","Many","1-25",0,FALSE
2,"""menner""","""nandow""",33,529,"Most",383,"false","Most","26-40",0,FALSE
2,"""tiklet""","""hullaw""",61,984,"Few",400,"false","Few","61-75",1,FALSE
2,"""ingell""","""nalill""",93,633,"Many",440,"true","Many","76-100",1,FALSE
2,"""hadder""","""ollidy""",8,512,"More than half",433,"false","More than half","1-25",0,FALSE
2,"""werner""","""hurmer""",91,615,"Many",352,"true","Many","76-100",1,FALSE
2,"""padnet""","""fanely""",82,654,"Few",408,"false","Few","76-100",1,FALSE
2,"""shurry""","""preser""",67,678,"Many",399,"true","Many","61-75",1,FALSE
2,"""chadop""","""shaple""",25,472,"More than half",392,"false","More than half","1-25",0,FALSE
2,"""chulks""","""vulhor""",93,624,"Fewer than half",400,"false","Fewer than half","76-100",1,FALSE
2,"""schook""","""jabant""",54,761,"Many",376,"true","Many","51-60",1,FALSE
2,"""pliper""","""sesare""",33,1216,"Few",352,"false","Few","26-40",1,FALSE
2,"""strant""","""potind""",3,888,"Many",407,"false","Many","1-25",0,FALSE
2,"""pluset""","""stubad""",58,1055,"Many",432,"true","Many","51-60",1,FALSE
2,"""raster""","""movell""",61,679,"Few",432,"false","Few","61-75",1,FALSE
2,"""russer""","""huttle""",15,576,"Fewer than half",415,"true","Fewer than half","1-25",0,FALSE
2,"""dorder""","""coggon""",7,583,"Most",447,"false","Most","1-25",0,FALSE
2,"""awplor""","""fasees""",49,1167,"Fewer than half",385,"true","Fewer than half","41-50",0,FALSE
2,"""coppar""","""hunene""",88,983,"More than half",471,"true","More than half","76-100",1,FALSE
2,"""puctor""","""recure""",80,641,"Few",455,"false","Few","76-100",1,FALSE
2,"""clidge""","""hensly""",59,952,"Fewer than half",384,"false","Fewer than half","51-60",1,FALSE
2,"""devole""","""sholly""",35,785,"Most",351,"false","Most","26-40",0,FALSE
2,"""gukbar""","""soarse""",54,1137,"Many",352,"true","Many","51-60",1,FALSE
2,"""strant""","""potind""",36,534,"More than half",375,"false","More than half","26-40",0,FALSE
2,"""isbant""","""unairs""",30,624,"Most",376,"false","Most","26-40",0,FALSE
2,"""pirter""","""secent""",67,664,"Many",360,"true","Many","61-75",1,FALSE
3,"""jallem""","""sildal""",18,2306,"Few",16,"false","Few","1-25",1,FALSE
3,"""pliper""","""sesare""",86,1671,"More than half",1626,"true","More than half","76-100",1,FALSE
3,"""ingell""","""nalill""",26,2170,"Most",1615,"false","Most","26-40",0,FALSE
3,"""coamin""","""mucond""",32,1462,"More than half",889,"false","More than half","26-40",0,FALSE
3,"""devole""","""sholly""",70,1264,"Fewer than half",702,"false","Fewer than half","61-75",1,FALSE
3,"""cosutz""","""spover""",7,1644,"Fewer than half",733,"true","Fewer than half","1-25",0,FALSE
3,"""bemble""","""squank""",61,1880,"More than half",864,"true","More than half","61-75",1,FALSE
3,"""shrile""","""athoid""",97,1389,"Few",368,"false","Few","76-100",1,FALSE
3,"""isbant""","""unairs""",89,882,"Few",698,"false","Few","76-100",1,FALSE
3,"""shrile""","""athoid""",23,1592,"Fewer than half",1270,"true","Fewer than half","1-25",0,FALSE
3,"""jallem""","""sildal""",67,791,"More than half",611,"true","More than half","61-75",1,FALSE
3,"""shurry""","""preser""",23,942,"More than half",1503,"false","More than half","1-25",0,FALSE
3,"""gukbar""","""soarse""",84,1481,"Most",517,"true","Most","76-100",1,FALSE
3,"""clidge""","""hensly""",14,1298,"Many",544,"true","Many","1-25",1,FALSE
3,"""raster""","""movell""",55,1218,"Fewer than half",560,"true","Fewer than half","51-60",0,FALSE
3,"""dorder""","""coggon""",97,1078,"Fewer than half",668,"false","Fewer than half","76-100",1,FALSE
3,"""shamer""","""bloifs""",14,2016,"Fewer than half",611,"true","Fewer than half","1-25",0,FALSE
3,"""devole""","""sholly""",38,2458,"Most",434,"false","Most","26-40",0,FALSE
3,"""hadder""","""ollidy""",79,2405,"Few",486,"false","Few","76-100",1,FALSE
3,"""monter""","""melelt""",13,1379,"Few",491,"true","Few","1-25",0,FALSE
3,"""mecket""","""plumry""",19,1167,"Many",533,"false","Many","1-25",0,FALSE
3,"""raster""","""movell""",18,1371,"Few",690,"true","Few","1-25",0,FALSE
3,"""chevel""","""podden""",38,1690,"Few",638,"true","Few","26-40",0,FALSE
3,"""hadder""","""ollidy""",17,1078,"Fewer than half",519,"true","Fewer than half","1-25",0,FALSE
3,"""gukbar""","""soarse""",54,2365,"Few",432,"false","Few","51-60",1,FALSE
3,"""cather""","""funder""",88,829,"More than half",379,"true","More than half","76-100",1,FALSE
3,"""dorder""","""coggon""",60,1948,"More than half",571,"true","More than half","51-60",1,FALSE
3,"""puggle""","""entand""",48,1308,"More than half",785,"false","More than half","41-50",0,FALSE
3,"""werner""","""hurmer""",11,1265,"Fewer than half",603,"true","Fewer than half","1-25",0,FALSE
3,"""awplor""","""fasees""",65,1442,"More than half",751,"true","More than half","61-75",1,FALSE
3,"""russer""","""huttle""",92,1862,"More than half",431,"true","More than half","76-100",1,FALSE
3,"""gukbar""","""soarse""",1,1553,"More than half",590,"false","More than half","1-25",0,FALSE
3,"""cosutz""","""spover""",5,870,"More than half",431,"false","More than half","1-25",0,FALSE
3,"""boddle""","""molill""",36,1108,"Most",451,"false","Most","26-40",0,FALSE
3,"""pliper""","""sesare""",76,933,"Fewer than half",310,"false","Fewer than half","76-100",1,FALSE
3,"""shamer""","""bloifs""",62,1321,"Few",383,"false","Few","61-75",1,FALSE
3,"""raster""","""movell""",91,1668,"Many",616,"true","Many","76-100",1,FALSE
3,"""bameta""","""unzast""",66,1295,"Many",399,"true","Many","61-75",1,FALSE
3,"""hadder""","""ollidy""",81,663,"Many",484,"true","Many","76-100",1,FALSE
3,"""puctor""","""recure""",56,823,"Fewer than half",506,"false","Fewer than half","51-60",1,FALSE
3,"""ingell""","""nalill""",73,629,"More than half",243,"true","More than half","61-75",1,FALSE
3,"""shamer""","""bloifs""",62,1147,"Many",323,"true","Many","61-75",1,FALSE
3,"""coppar""","""hunene""",2,636,"Most",281,"false","Most","1-25",0,FALSE
3,"""pobbit""","""spippy""",80,831,"Fewer than half",296,"false","Fewer than half","76-100",1,FALSE
