percent,qq,workerid,theta,resp,percent_cat
24,Most,15,0.99665229542981,1,21-40
25,Most,15,0.999320480996549,1,21-40
25,Most,15,0.999320480996549,1,21-40
26,Most,15,0.999862364519141,1,21-40
26,Most,15,0.999862364519141,1,21-40
27,Most,15,0.999972134204516,1,21-40
27,Most,15,0.999972134204516,1,21-40
28,Most,15,0.999994358761489,1,21-40
28,Most,15,0.999994358761489,1,21-40
29,Most,15,0.999998857990332,1,21-40
29,Most,15,0.999998857990332,1,21-40
30,Most,15,0.99999976881293,1,21-40
30,Most,15,0.99999976881293,1,21-40
31,Most,15,0.9999999531988,1,21-40
31,Most,15,0.9999999531988,1,21-40
32,Most,15,0.99999999052563,1,21-40
32,Most,15,0.99999999052563,1,21-40
33,Most,15,0.999999998082022,1,21-40
33,Most,15,0.999999998082022,1,21-40
34,Most,15,0.999999999611727,1,21-40
34,Most,15,0.999999999611727,1,21-40
35,Most,15,0.999999999921399,1,21-40
35,Most,15,0.999999999921399,1,21-40
36,Most,15,0.999999999984088,1,21-40
36,Most,15,0.999999999984088,1,21-40
37,Most,15,0.999999999996779,1,21-40
37,Most,15,0.999999999996779,1,21-40
38,Most,15,0.999999999999348,1,21-40
38,Most,15,0.999999999999348,1,21-40
39,Most,15,0.999999999999868,1,21-40
39,Most,15,0.999999999999868,1,21-40
40,Most,15,1,1,21-40
40,Most,15,1,1,21-40
41,Most,15,1,1,41-60
41,Most,15,1,1,41-60
42,Most,15,1,1,41-60
42,Most,15,1,1,41-60
43,Most,15,1,1,41-60
43,Most,15,1,1,41-60
44,Most,15,1,1,41-60
44,Most,15,1,1,41-60
45,Most,15,1,1,41-60
45,Most,15,1,1,41-60
46,Most,15,1,1,41-60
46,Most,15,1,1,41-60
47,Most,15,1,1,41-60
47,Most,15,1,1,41-60
48,Most,15,1,1,41-60
48,Most,15,1,1,41-60
49,Most,15,1,1,41-60
49,Most,15,1,1,41-60
50,Most,15,1,1,41-60
50,Most,15,1,1,41-60
51,Most,15,1,1,41-60
51,Most,15,1,1,41-60
52,Most,15,1,1,41-60
52,Most,15,1,1,41-60
53,Most,15,1,1,41-60
53,Most,15,1,1,41-60
54,Most,15,1,1,41-60
54,Most,15,1,1,41-60
55,Most,15,1,1,41-60
55,Most,15,1,1,41-60
56,Most,15,1,1,41-60
56,Most,15,1,1,41-60
57,Most,15,1,1,41-60
57,Most,15,1,1,41-60
58,Most,15,1,1,41-60
58,Most,15,1,1,41-60
59,Most,15,1,1,41-60
59,Most,15,1,1,41-60
60,Most,15,1,1,41-60
60,Most,15,1,1,41-60
61,Most,15,1,1,61-80
61,Most,15,1,1,61-80
62,Most,15,1,1,61-80
62,Most,15,1,1,61-80
63,Most,15,1,1,61-80
63,Most,15,1,1,61-80
64,Most,15,1,1,61-80
64,Most,15,1,1,61-80
65,Most,15,1,1,61-80
65,Most,15,1,1,61-80
66,Most,15,1,1,61-80
66,Most,15,1,1,61-80
67,Most,15,1,1,61-80
67,Most,15,1,1,61-80
68,Most,15,1,1,61-80
68,Most,15,1,1,61-80
69,Most,15,1,1,61-80
69,Most,15,1,1,61-80
70,Most,15,1,1,61-80
70,Most,15,1,1,61-80
71,Most,15,1,1,61-80
71,Most,15,1,1,61-80
72,Most,15,1,1,61-80
72,Most,15,1,1,61-80
73,Most,15,1,1,61-80
73,Most,15,1,1,61-80
74,Most,15,1,1,61-80
74,Most,15,1,1,61-80
75,Most,15,1,1,61-80
75,Most,15,1,1,61-80
76,Most,15,1,1,61-80
76,Most,15,1,1,61-80
77,Most,15,1,1,61-80
77,Most,15,1,1,61-80
78,Most,15,1,1,61-80
78,Most,15,1,1,61-80
79,Most,15,1,1,61-80
79,Most,15,1,1,61-80
80,Most,15,1,1,61-80
80,Most,15,1,1,61-80
81,Most,15,1,1,81-100
81,Most,15,1,1,81-100
82,Most,15,1,1,81-100
82,Most,15,1,1,81-100
83,Most,15,1,1,81-100
83,Most,15,1,1,81-100
84,Most,15,1,1,81-100
84,Most,15,1,1,81-100
85,Most,15,1,1,81-100
85,Most,15,1,1,81-100
86,Most,15,1,1,81-100
86,Most,15,1,1,81-100
87,Most,15,1,1,81-100
87,Most,15,1,1,81-100
88,Most,15,1,1,81-100
88,Most,15,1,1,81-100
89,Most,15,1,1,81-100
89,Most,15,1,1,81-100
90,Most,15,1,1,81-100
90,Most,15,1,1,81-100
91,Most,15,1,1,81-100
91,Most,15,1,1,81-100
92,Most,15,1,1,81-100
92,Most,15,1,1,81-100
93,Most,15,1,1,81-100
93,Most,15,1,1,81-100
94,Most,15,1,1,81-100
94,Most,15,1,1,81-100
95,Most,15,1,1,81-100
95,Most,15,1,1,81-100
96,Most,15,1,1,81-100
96,Most,15,1,1,81-100
97,Most,15,1,1,81-100
97,Most,15,1,1,81-100
98,Most,15,1,1,81-100
98,Most,15,1,1,81-100
99,Most,15,1,1,81-100
99,Most,15,1,1,81-100
100,Most,15,1,1,81-100
100,Most,15,1,1,81-100
1,Most,16,2.22044604925031e-16,0,1-20
1,Most,16,2.22044604925031e-16,0,1-20
2,Most,16,2.22044604925031e-16,0,1-20
2,Most,16,2.22044604925031e-16,0,1-20
3,Most,16,2.22044604925031e-16,0,1-20
3,Most,16,2.22044604925031e-16,0,1-20
4,Most,16,2.22044604925031e-16,0,1-20
4,Most,16,2.22044604925031e-16,0,1-20
5,Most,16,2.22044604925031e-16,0,1-20
5,Most,16,2.22044604925031e-16,0,1-20
6,Most,16,2.22044604925031e-16,0,1-20
6,Most,16,2.22044604925031e-16,0,1-20
7,Most,16,2.22044604925031e-16,0,1-20
7,Most,16,2.22044604925031e-16,0,1-20
8,Most,16,2.22044604925031e-16,0,1-20
8,Most,16,2.22044604925031e-16,0,1-20
9,Most,16,2.22044604925031e-16,0,1-20
9,Most,16,2.22044604925031e-16,0,1-20
10,Most,16,2.22044604925031e-16,0,1-20
10,Most,16,2.22044604925031e-16,0,1-20
11,Most,16,2.22044604925031e-16,0,1-20
11,Most,16,2.22044604925031e-16,0,1-20
12,Most,16,2.22044604925031e-16,0,1-20
12,Most,16,2.22044604925031e-16,0,1-20
13,Most,16,2.22044604925031e-16,0,1-20
13,Most,16,2.22044604925031e-16,0,1-20
14,Most,16,2.22044604925031e-16,0,1-20
14,Most,16,2.22044604925031e-16,0,1-20
15,Most,16,2.22044604925031e-16,0,1-20
15,Most,16,2.22044604925031e-16,0,1-20
16,Most,16,2.22044604925031e-16,0,1-20
16,Most,16,2.22044604925031e-16,0,1-20
17,Most,16,2.22044604925031e-16,0,1-20
17,Most,16,2.22044604925031e-16,0,1-20
18,Most,16,2.22044604925031e-16,0,1-20
18,Most,16,2.22044604925031e-16,0,1-20
19,Most,16,2.53577147573465e-13,0,1-20
19,Most,16,2.53577147573465e-13,0,1-20
20,Most,16,9.44593318341017e-13,0,1-20
20,Most,16,9.44593318341017e-13,0,1-20
21,Most,16,3.51867881467637e-12,0,21-40
21,Most,16,3.51867881467637e-12,0,21-40
22,Most,16,1.31073345114385e-11,0,21-40
22,Most,16,1.31073345114385e-11,0,21-40
23,Most,16,4.88257743996618e-11,0,21-40
23,Most,16,4.88257743996618e-11,0,21-40
24,Most,16,1.81879560898838e-10,0,21-40
24,Most,16,1.81879560898838e-10,0,21-40
25,Most,16,6.77514592804678e-10,0,21-40
25,Most,16,6.77514592804678e-10,0,21-40
26,Most,16,2.52379113175131e-09,0,21-40
26,Most,16,2.52379113175131e-09,0,21-40
27,Most,16,9.40130546604514e-09,0,21-40
27,Most,16,9.40130546604514e-09,0,21-40
28,Most,16,3.5020545756526e-08,0,21-40
28,Most,16,3.5020545756526e-08,0,21-40
29,Most,16,1.30454067670872e-07,0,21-40
29,Most,16,1.30454067670872e-07,0,21-40
30,Most,16,4.85950717740633e-07,0,21-40
30,Most,16,4.85950717740633e-07,0,21-40
31,Most,16,1.81019937146962e-06,0,21-40
31,Most,16,1.81019937146962e-06,0,21-40
32,Most,16,6.74309105824822e-06,0,21-40
32,Most,16,6.74309105824822e-06,0,21-40
33,Most,16,2.51180430882068e-05,0,21-40
33,Most,16,2.51180430882068e-05,0,21-40
34,Most,16,9.35601333841284e-05,0,21-40
34,Most,16,9.35601333841284e-05,0,21-40
35,Most,16,0.000348429466901551,0,21-40
35,Most,16,0.000348429466901551,0,21-40
36,Most,16,0.00129669390160291,0,21-40
36,Most,16,0.00129669390160291,0,21-40
37,Most,16,0.00481327099382575,0,21-40
37,Most,16,0.00481327099382575,0,21-40
38,Most,16,0.0176976530337651,0,21-40
38,Most,16,0.0176976530337651,0,21-40
39,Most,16,0.0628919309762595,0,21-40
39,Most,16,0.0628919309762595,0,21-40
40,Most,16,0.200000000000002,0,21-40
40,Most,16,0.200000000000002,0,21-40
41,Most,16,0.482205522480516,1,41-60
41,Most,16,0.482205522480516,0,41-60
42,Most,16,0.776238383283586,0,41-60
42,Most,16,0.776238383283586,1,41-60
43,Most,16,0.9281734722387,1,41-60
43,Most,16,0.9281734722387,1,41-60
44,Most,16,0.979648737935489,1,41-60
44,Most,16,0.979648737935489,1,41-60
45,Most,16,0.994454113782251,1,41-60
45,Most,16,0.994454113782251,1,41-60
46,Most,16,0.998505135761317,1,41-60
46,Most,16,0.998505135761317,1,41-60
47,Most,16,0.999598262673421,1,41-60
47,Most,16,0.999598262673421,1,41-60
48,Most,16,0.999892121454591,1,41-60
48,Most,16,0.999892121454591,1,41-60
49,Most,16,0.999971037596472,1,41-60
49,Most,16,0.999971037596472,1,41-60
50,Most,16,0.999992224845191,1,41-60
50,Most,16,0.999992224845191,1,41-60
51,Most,16,0.999997912739002,1,41-60
51,Most,16,0.999997912739002,1,41-60
52,Most,16,0.999999439671562,1,41-60
52,Most,16,0.999999439671562,1,41-60
53,Most,16,0.999999849579134,1,41-60
53,Most,16,0.999999849579134,1,41-60
54,Most,16,0.999999959619343,1,41-60
54,Most,16,0.999999959619343,1,41-60
55,Most,16,0.999999989159767,1,41-60
55,Most,16,0.999999989159767,1,41-60
56,Most,16,0.999999997089927,1,41-60
56,Most,16,0.999999997089927,1,41-60
57,Most,16,0.999999999218788,1,41-60
57,Most,16,0.999999999218788,1,41-60
58,Most,16,0.999999999790283,1,41-60
58,Most,16,0.999999999790283,1,41-60
59,Most,16,0.999999999943701,1,41-60
59,Most,16,0.999999999943701,1,41-60
60,Most,16,0.999999999984887,1,41-60
60,Most,16,0.999999999984887,1,41-60
61,Most,16,0.999999999995943,1,61-80
61,Most,16,0.999999999995943,1,61-80
62,Most,16,0.999999999998911,1,61-80
62,Most,16,0.999999999998911,1,61-80
63,Most,16,0.999999999999708,1,61-80
63,Most,16,0.999999999999708,1,61-80
64,Most,16,1,1,61-80
64,Most,16,1,1,61-80
65,Most,16,1,1,61-80
65,Most,16,1,1,61-80
66,Most,16,1,1,61-80
66,Most,16,1,1,61-80
67,Most,16,1,1,61-80
67,Most,16,1,1,61-80
68,Most,16,1,1,61-80
68,Most,16,1,1,61-80
69,Most,16,1,1,61-80
69,Most,16,1,1,61-80
70,Most,16,1,1,61-80
70,Most,16,1,1,61-80
71,Most,16,1,1,61-80
71,Most,16,1,1,61-80
72,Most,16,1,1,61-80
72,Most,16,1,1,61-80
73,Most,16,1,1,61-80
73,Most,16,1,1,61-80
74,Most,16,1,1,61-80
74,Most,16,1,1,61-80
75,Most,16,1,1,61-80
75,Most,16,1,1,61-80
76,Most,16,1,1,61-80
76,Most,16,1,1,61-80
77,Most,16,1,1,61-80
77,Most,16,1,1,61-80
78,Most,16,1,1,61-80
78,Most,16,1,1,61-80
79,Most,16,1,1,61-80
79,Most,16,1,1,61-80
80,Most,16,1,1,61-80
80,Most,16,1,1,61-80
81,Most,16,1,1,81-100
81,Most,16,1,1,81-100
82,Most,16,1,1,81-100
82,Most,16,1,1,81-100
83,Most,16,1,1,81-100
83,Most,16,1,1,81-100
84,Most,16,1,1,81-100
84,Most,16,1,1,81-100
85,Most,16,1,1,81-100
85,Most,16,1,1,81-100
86,Most,16,1,1,81-100
86,Most,16,1,1,81-100
87,Most,16,1,1,81-100
87,Most,16,1,1,81-100
88,Most,16,1,1,81-100
88,Most,16,1,1,81-100
89,Most,16,1,1,81-100
89,Most,16,1,1,81-100
90,Most,16,1,1,81-100
90,Most,16,1,1,81-100
91,Most,16,1,1,81-100
91,Most,16,1,1,81-100
92,Most,16,1,1,81-100
92,Most,16,1,1,81-100
93,Most,16,1,1,81-100
93,Most,16,1,1,81-100
94,Most,16,1,1,81-100
94,Most,16,1,1,81-100
95,Most,16,1,1,81-100
95,Most,16,1,1,81-100
96,Most,16,1,1,81-100
96,Most,16,1,1,81-100
97,Most,16,1,1,81-100
97,Most,16,1,1,81-100
98,Most,16,1,1,81-100
98,Most,16,1,1,81-100
99,Most,16,1,1,81-100
99,Most,16,1,1,81-100
100,Most,16,1,1,81-100
100,Most,16,1,1,81-100
1,Most,17,0.0173513344448201,0,1-20
1,Most,17,0.0173513344448201,0,1-20
2,Most,17,0.0195950491008431,0,1-20
2,Most,17,0.0195950491008431,0,1-20
3,Most,17,0.0221223684147829,0,1-20
3,Most,17,0.0221223684147829,0,1-20
4,Most,17,0.0249673537092721,0,1-20
4,Most,17,0.0249673537092721,0,1-20
5,Most,17,0.0281676714877911,0,1-20
5,Most,17,0.0281676714877911,0,1-20
6,Most,17,0.0317648421573963,0,1-20
6,Most,17,0.0317648421573963,0,1-20
7,Most,17,0.0358044672838425,0,1-20
7,Most,17,0.0358044672838425,0,1-20
8,Most,17,0.0403364211212958,0,1-20
8,Most,17,0.0403364211212958,0,1-20
9,Most,17,0.0454149885344612,0,1-20
9,Most,17,0.0454149885344612,1,1-20
10,Most,17,0.0510989273544154,0,1-20
10,Most,17,0.0510989273544154,0,1-20
11,Most,17,0.0574514287827939,0,1-20
11,Most,17,0.0574514287827939,0,1-20
12,Most,17,0.0645399448738439,0,1-20
12,Most,17,0.0645399448738439,0,1-20
13,Most,17,0.0724358476912093,0,1-20
13,Most,17,0.0724358476912093,0,1-20
14,Most,17,0.0812138809179813,0,1-20
14,Most,17,0.0812138809179813,0,1-20
15,Most,17,0.0909513621354842,0,1-20
15,Most,17,0.0909513621354842,0,1-20
16,Most,17,0.101727093516196,0,1-20
16,Most,17,0.101727093516196,1,1-20
17,Most,17,0.113619941329333,0,1-20
17,Most,17,0.113619941329333,0,1-20
18,Most,17,0.126707051615648,1,1-20
18,Most,17,0.126707051615648,0,1-20
19,Most,17,0.141061681889192,0,1-20
19,Most,17,0.141061681889192,0,1-20
20,Most,17,0.156750647897828,0,1-20
20,Most,17,0.156750647897828,0,1-20
21,Most,17,0.173831411095215,0,21-40
21,Most,17,0.173831411095215,1,21-40
22,Most,17,0.192348866639387,0,21-40
22,Most,17,0.192348866639387,0,21-40
23,Most,17,0.212331932476494,0,21-40
23,Most,17,0.212331932476494,0,21-40
24,Most,17,0.23379008501374,0,21-40
24,Most,17,0.23379008501374,1,21-40
25,Most,17,0.256710031980314,0,21-40
25,Most,17,0.256710031980314,0,21-40
26,Most,17,0.281052752578008,0,21-40
26,Most,17,0.281052752578008,1,21-40
27,Most,17,0.306751161865941,0,21-40
27,Most,17,0.306751161865941,0,21-40
28,Most,17,0.333708662947645,0,21-40
28,Most,17,0.333708662947645,1,21-40
29,Most,17,0.361798830199988,1,21-40
29,Most,17,0.361798830199988,0,21-40
30,Most,17,0.390866415237652,1,21-40
30,Most,17,0.390866415237652,1,21-40
31,Most,17,0.420729784398598,1,21-40
31,Most,17,0.420729784398598,0,21-40
32,Most,17,0.451184787429139,1,21-40
32,Most,17,0.451184787429139,0,21-40
33,Most,17,0.482009932459417,0,21-40
33,Most,17,0.482009932459417,1,21-40
34,Most,17,0.512972617519349,0,21-40
34,Most,17,0.512972617519349,0,21-40
35,Most,17,0.543836061142466,1,21-40
35,Most,17,0.543836061142466,1,21-40
36,Most,17,0.574366500343126,1,21-40
36,Most,17,0.574366500343126,1,21-40
37,Most,17,0.604340195255192,1,21-40
37,Most,17,0.604340195255192,1,21-40
38,Most,17,0.63354980072064,1,21-40
38,Most,17,0.63354980072064,0,21-40
39,Most,17,0.661809732680564,0,21-40
39,Most,17,0.661809732680564,1,21-40
40,Most,17,0.688960260530022,1,21-40
40,Most,17,0.688960260530022,0,21-40
41,Most,17,0.714870179854937,1,41-60
41,Most,17,0.714870179854937,1,41-60
42,Most,17,0.739438045724002,1,41-60
42,Most,17,0.739438045724002,1,41-60
43,Most,17,0.762592059192158,1,41-60
43,Most,17,0.762592059192158,1,41-60
44,Most,17,0.78428878732867,1,41-60
44,Most,17,0.78428878732867,1,41-60
45,Most,17,0.804510953833259,1,41-60
45,Most,17,0.804510953833259,1,41-60
46,Most,17,0.823264562494239,1,41-60
46,Most,17,0.823264562494239,1,41-60
47,Most,17,0.84057561307579,1,41-60
47,Most,17,0.84057561307579,1,41-60
48,Most,17,0.856486645147306,1,41-60
48,Most,17,0.856486645147306,1,41-60
49,Most,17,0.871053307411916,1,41-60
49,Most,17,0.871053307411916,1,41-60
50,Most,17,0.88434110547161,0,41-60
50,Most,17,0.88434110547161,1,41-60
51,Most,17,0.896422435675581,1,41-60
51,Most,17,0.896422435675581,1,41-60
52,Most,17,0.907373971070066,1,41-60
52,Most,17,0.907373971070066,1,41-60
53,Most,17,0.917274430140061,1,41-60
53,Most,17,0.917274430140061,1,41-60
54,Most,17,0.926202731172794,1,41-60
54,Most,17,0.926202731172794,1,41-60
55,Most,17,0.934236514730321,1,41-60
55,Most,17,0.934236514730321,1,41-60
56,Most,17,0.941451003206166,1,41-60
56,Most,17,0.941451003206166,1,41-60
57,Most,17,0.947918158667804,1,41-60
57,Most,17,0.947918158667804,1,41-60
58,Most,17,0.9537060969188,1,41-60
58,Most,17,0.9537060969188,1,41-60
59,Most,17,0.958878715752817,0,41-60
59,Most,17,0.958878715752817,1,41-60
60,Most,17,0.963495497657514,1,41-60
60,Most,17,0.963495497657514,1,41-60
61,Most,17,0.967611450889789,1,61-80
61,Most,17,0.967611450889789,1,61-80
62,Most,17,0.971277157212579,1,61-80
62,Most,17,0.971277157212579,1,61-80
63,Most,17,0.974538899168591,1,61-80
63,Most,17,0.974538899168591,1,61-80
64,Most,17,0.977438844234448,1,61-80
64,Most,17,0.977438844234448,1,61-80
65,Most,17,0.980015267340997,1,61-80
65,Most,17,0.980015267340997,1,61-80
66,Most,17,0.98230279694719,1,61-80
66,Most,17,0.98230279694719,1,61-80
67,Most,17,0.984332673068992,1,61-80
67,Most,17,0.984332673068992,1,61-80
68,Most,17,0.98613300838965,1,61-80
68,Most,17,0.98613300838965,1,61-80
69,Most,17,0.987729045840931,1,61-80
69,Most,17,0.987729045840931,1,61-80
70,Most,17,0.989143407890366,1,61-80
70,Most,17,0.989143407890366,1,61-80
71,Most,17,0.990396334248199,1,61-80
71,Most,17,0.990396334248199,1,61-80
72,Most,17,0.991505905872571,1,61-80
72,Most,17,0.991505905872571,1,61-80
73,Most,17,0.992488254052838,1,61-80
73,Most,17,0.992488254052838,1,61-80
74,Most,17,0.993357754035203,1,61-80
74,Most,17,0.993357754035203,1,61-80
75,Most,17,0.994127203162804,1,61-80
75,Most,17,0.994127203162804,1,61-80
76,Most,17,0.994807983869311,1,61-80
76,Most,17,0.994807983869311,1,61-80
77,Most,17,0.995410212120693,1,61-80
77,Most,17,0.995410212120693,1,61-80
78,Most,17,0.995942872068834,1,61-80
78,Most,17,0.995942872068834,1,61-80
79,Most,17,0.996413937783208,1,61-80
79,Most,17,0.996413937783208,1,61-80
80,Most,17,0.996830482979406,1,61-80
80,Most,17,0.996830482979406,1,61-80
81,Most,17,0.997198779678697,1,81-100
81,Most,17,0.997198779678697,1,81-100
82,Most,17,0.997524386721534,1,81-100
82,Most,17,0.997524386721534,1,81-100
83,Most,17,0.997812229027831,1,81-100
83,Most,17,0.997812229027831,1,81-100
84,Most,17,0.998066668454209,1,81-100
84,Most,17,0.998066668454209,1,81-100
85,Most,17,0.998291567047908,1,81-100
85,Most,17,0.998291567047908,1,81-100
86,Most,17,0.998490343442256,1,81-100
86,Most,17,0.998490343442256,1,81-100
87,Most,17,0.998666023082044,1,81-100
87,Most,17,0.998666023082044,1,81-100
88,Most,17,0.99882128291076,1,81-100
88,Most,17,0.99882128291076,1,81-100
89,Most,17,0.998958491096798,1,81-100
89,Most,17,0.998958491096798,1,81-100
90,Most,17,0.999079742323195,1,81-100
90,Most,17,0.999079742323195,1,81-100
91,Most,17,0.999186889115965,1,81-100
91,Most,17,0.999186889115965,1,81-100
92,Most,17,0.999281569639777,1,81-100
92,Most,17,0.999281569639777,1,81-100
93,Most,17,0.999365232346926,1,81-100
93,Most,17,0.999365232346926,1,81-100
94,Most,17,0.999439157826159,1,81-100
94,Most,17,0.999439157826159,1,81-100
95,Most,17,0.999504478161891,1,81-100
95,Most,17,0.999504478161891,1,81-100
96,Most,17,0.999562194081614,1,81-100
96,Most,17,0.999562194081614,1,81-100
97,Most,17,0.999613190139604,1,81-100
97,Most,17,0.999613190139604,1,81-100
98,Most,17,0.999658248158219,1,81-100
98,Most,17,0.999658248158219,1,81-100
99,Most,17,0.999698059123943,1,81-100
99,Most,17,0.999698059123943,1,81-100
100,Most,17,0.99973323371364,1,81-100
100,Most,17,0.99973323371364,1,81-100
1,Most,18,2.22044604925031e-16,0,1-20
1,Most,18,2.22044604925031e-16,0,1-20
2,Most,18,3.27975674239333e-13,0,1-20
2,Most,18,3.27975674239333e-13,0,1-20
3,Most,18,1.55841133582014e-12,0,1-20
3,Most,18,1.55841133582014e-12,0,1-20
4,Most,18,7.40495738665436e-12,0,1-20
4,Most,18,7.40495738665436e-12,0,1-20
5,Most,18,3.51854434298678e-11,0,1-20
5,Most,18,3.51854434298678e-11,0,1-20
6,Most,18,1.67187380640248e-10,0,1-20
6,Most,18,1.67187380640248e-10,0,1-20
7,Most,18,7.94408639107215e-10,0,1-20
7,Most,18,7.94408639107215e-10,0,1-20
8,Most,18,3.7747172184074e-09,0,1-20
8,Most,18,3.7747172184074e-09,0,1-20
9,Most,18,1.79359705046041e-08,0,1-20
9,Most,18,1.79359705046041e-08,0,1-20
10,Most,18,8.52246677664267e-08,0,1-20
10,Most,18,8.52246677664267e-08,0,1-20
11,Most,18,4.04953953313842e-07,0,1-20
11,Most,18,4.04953953313842e-07,0,1-20
12,Most,18,1.92417890148011e-06,0,1-20
12,Most,18,1.92417890148011e-06,0,1-20
13,Most,18,9.14287491808134e-06,0,1-20
13,Most,18,9.14287491808134e-06,0,1-20
14,Most,18,4.34418535421127e-05,0,1-20
14,Most,18,4.34418535421127e-05,0,1-20
15,Most,18,0.000206384956426105,0,1-20
15,Most,18,0.000206384956426105,0,1-20
16,Most,18,0.000979901381053337,0,1-20
16,Most,18,0.000979901381053337,0,1-20
17,Most,18,0.00463905164061106,0,1-20
17,Most,18,0.00463905164061106,0,1-20
18,Most,18,0.0216658771163066,0,1-20
18,Most,18,0.0216658771163066,0,1-20
19,Most,18,0.0952089618339836,0,1-20
19,Most,18,0.0952089618339836,0,1-20
20,Most,18,0.333333333333074,1,1-20
20,Most,18,0.333333333333074,0,1-20
21,Most,18,0.703774204140208,0,21-40
21,Most,18,0.703774204140208,1,21-40
22,Most,18,0.918625632663948,1,21-40
22,Most,18,0.918625632663948,1,21-40
23,Most,18,0.981698498272359,1,21-40
23,Most,18,0.981698498272359,1,21-40
24,Most,18,0.996091883182976,1,21-40
24,Most,18,0.996091883182976,1,21-40
25,Most,18,0.999174970995019,1,21-40
25,Most,18,0.999174970995019,1,21-40
26,Most,18,0.999826255229216,1,21-40
26,Most,18,0.999826255229216,1,21-40
27,Most,18,0.999963429503406,1,21-40
27,Most,18,0.999963429503406,1,21-40
28,Most,18,0.999992303328823,1,21-40
28,Most,18,0.999992303328823,1,21-40
29,Most,18,0.999998380186155,1,21-40
29,Most,18,0.999998380186155,1,21-40
30,Most,18,0.999999659101416,1,21-40
30,Most,18,0.999999659101416,1,21-40
31,Most,18,0.999999928256122,1,21-40
31,Most,18,0.999999928256122,1,21-40
32,Most,18,0.999999984901131,1,21-40
32,Most,18,0.999999984901131,1,21-40
33,Most,18,0.999999996822365,1,21-40
33,Most,18,0.999999996822365,1,21-40
34,Most,18,0.99999999933125,1,21-40
34,Most,18,0.99999999933125,1,21-40
35,Most,18,0.999999999859258,1,21-40
35,Most,18,0.999999999859258,1,21-40
36,Most,18,0.99999999997038,1,21-40
36,Most,18,0.99999999997038,1,21-40
37,Most,18,0.999999999993766,1,21-40
37,Most,18,0.999999999993766,1,21-40
38,Most,18,0.999999999998688,1,21-40
38,Most,18,0.999999999998688,1,21-40
39,Most,18,0.999999999999724,1,21-40
39,Most,18,0.999999999999724,1,21-40
40,Most,18,1,1,21-40
40,Most,18,1,1,21-40
41,Most,18,1,1,41-60
41,Most,18,1,1,41-60
42,Most,18,1,1,41-60
42,Most,18,1,1,41-60
43,Most,18,1,1,41-60
43,Most,18,1,1,41-60
44,Most,18,1,1,41-60
44,Most,18,1,1,41-60
45,Most,18,1,1,41-60
45,Most,18,1,1,41-60
46,Most,18,1,1,41-60
46,Most,18,1,1,41-60
47,Most,18,1,1,41-60
47,Most,18,1,1,41-60
48,Most,18,1,1,41-60
48,Most,18,1,1,41-60
49,Most,18,1,1,41-60
49,Most,18,1,1,41-60
50,Most,18,1,1,41-60
50,Most,18,1,1,41-60
51,Most,18,1,1,41-60
51,Most,18,1,1,41-60
52,Most,18,1,1,41-60
52,Most,18,1,1,41-60
53,Most,18,1,1,41-60
53,Most,18,1,1,41-60
54,Most,18,1,1,41-60
54,Most,18,1,1,41-60
55,Most,18,1,1,41-60
55,Most,18,1,1,41-60
56,Most,18,1,1,41-60
56,Most,18,1,1,41-60
57,Most,18,1,1,41-60
57,Most,18,1,1,41-60
58,Most,18,1,1,41-60
58,Most,18,1,1,41-60
59,Most,18,1,1,41-60
59,Most,18,1,1,41-60
60,Most,18,1,1,41-60
60,Most,18,1,1,41-60
61,Most,18,1,1,61-80
61,Most,18,1,1,61-80
62,Most,18,1,1,61-80
62,Most,18,1,1,61-80
63,Most,18,1,1,61-80
63,Most,18,1,1,61-80
64,Most,18,1,1,61-80
64,Most,18,1,1,61-80
65,Most,18,1,1,61-80
65,Most,18,1,1,61-80
66,Most,18,1,1,61-80
66,Most,18,1,1,61-80
67,Most,18,1,1,61-80
67,Most,18,1,1,61-80
68,Most,18,1,1,61-80
68,Most,18,1,1,61-80
69,Most,18,1,1,61-80
69,Most,18,1,1,61-80
70,Most,18,1,1,61-80
70,Most,18,1,1,61-80
71,Most,18,1,1,61-80
71,Most,18,1,1,61-80
72,Most,18,1,1,61-80
72,Most,18,1,1,61-80
73,Most,18,1,1,61-80
73,Most,18,1,1,61-80
74,Most,18,1,1,61-80
74,Most,18,1,1,61-80
75,Most,18,1,1,61-80
75,Most,18,1,1,61-80
76,Most,18,1,1,61-80
76,Most,18,1,1,61-80
77,Most,18,1,1,61-80
77,Most,18,1,1,61-80
78,Most,18,1,1,61-80
78,Most,18,1,1,61-80
79,Most,18,1,1,61-80
79,Most,18,1,1,61-80
80,Most,18,1,1,61-80
80,Most,18,1,1,61-80
81,Most,18,1,1,81-100
81,Most,18,1,1,81-100
82,Most,18,1,1,81-100
82,Most,18,1,1,81-100
83,Most,18,1,1,81-100
83,Most,18,1,1,81-100
84,Most,18,1,1,81-100
84,Most,18,1,1,81-100
85,Most,18,1,1,81-100
85,Most,18,1,1,81-100
86,Most,18,1,1,81-100
86,Most,18,1,1,81-100
87,Most,18,1,1,81-100
87,Most,18,1,1,81-100
88,Most,18,1,1,81-100
88,Most,18,1,1,81-100
89,Most,18,1,1,81-100
89,Most,18,1,1,81-100
90,Most,18,1,1,81-100
90,Most,18,1,1,81-100
91,Most,18,1,1,81-100
91,Most,18,1,1,81-100
